source,query,mode,status,started_at,result_count,error,raw_response,raw_sha256
openalex,generative AI workplace writing productivity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+AI+workplace+writing+productivity&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,AI academic writing systematic review,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=AI+academic+writing+systematic+review&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,AI writing disclosure authorship,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=AI+writing+disclosure+authorship&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,LLM judge writing quality,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=LLM+judge+writing+quality&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,AI writing citation accuracy,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=AI+writing+citation+accuracy&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,writing assistance collective diversity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=writing+assistance+collective+diversity&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,AI writing reader perception,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=AI+writing+reader+perception&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,language model simulated student revisions,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=language+model+simulated+student+revisions&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,PRISMA S reporting literature searches,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=PRISMA+S+reporting+literature+searches&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,generative AI workplace email field experiment,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+AI+workplace+email+field+experiment&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,large language models creative diversity writing,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=large+language+models+creative+diversity+writing&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,generative artificial intelligence productivity experiment college professionals,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+artificial+intelligence+productivity+experiment+college+professionals&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,generative AI creativity collective diversity experiment,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+AI+creativity+collective+diversity+experiment&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,ChatGPT generated scientific abstracts human reviewers detection,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=ChatGPT+generated+scientific+abstracts+human+reviewers+detection&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,human AI co-writing user demands writing process,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=human+AI+co-writing+user+demands+writing+process&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,systematic review AI assisted academic writing outcomes measurement,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=systematic+review+AI+assisted+academic+writing+outcomes+measurement&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,generative AI automated writing evaluation validity systematic review,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+AI+automated+writing+evaluation+validity+systematic+review&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,LLM assisted writing in the wild collaboration behavior,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=LLM+assisted+writing+in+the+wild+collaboration+behavior&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,generative AI workplace conversational assistant productivity heterogeneity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=generative+AI+workplace+conversational+assistant+productivity+heterogeneity&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,interaction aware co-writing editing cost acceptance,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=interaction+aware+co-writing+editing+cost+acceptance&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Experimental+evidence+on+the+productivity+effects+of+generative+artificial+intelligence&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=CoAuthor+Designing+a+Human-AI+Collaborative+Writing+Dataset&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Closing+the+Loop+Learning+to+Generate+Writing+Feedback&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Co-Writing with AI on Human Terms,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Co-Writing+with+AI+on+Human+Terms&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Generative+AI+enhances+individual+creativity+but+reduces+collective+diversity&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Comparing+scientific+abstracts+generated+by+ChatGPT+real+abstracts+blinded+human+reviewers&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,PRISMA-S extension reporting literature searches systematic reviews,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=PRISMA-S+extension+reporting+literature+searches+systematic+reviews&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Help Me Write a Story Evaluating LLMs Ability to Generate Writing Feedback,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Help+Me+Write+a+Story+Evaluating+LLMs+Ability+to+Generate+Writing+Feedback&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Shifting Work Patterns with Generative AI,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Shifting+Work+Patterns+with+Generative+AI&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Does+Writing+with+Language+Models+Reduce+Content+Diversity&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,A systematic review of AI-assisted academic writing Tools measures and effects,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=A+systematic+review+of+AI-assisted+academic+writing+Tools+measures+and+effects&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Generative artificial intelligence for automated writing evaluation systematic review trends efficacy challenges,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Generative+artificial+intelligence+for+automated+writing+evaluation+systematic+review+trends+efficacy+challenges&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Prototypical Human AI Collaboration Behaviors from LLM Assisted Writing in the Wild,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Prototypical+Human+AI+Collaboration+Behaviors+from+LLM+Assisted+Writing+in+the+Wild&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
openalex,Generative AI at Work Brynjolfsson Li Raymond,known-item-challenge,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.openalex.org', port=443): Max retries exceeded with url: /works?search=Generative+AI+at+Work+Brynjolfsson+Li+Raymond&per-page=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.openalex.org', port=443): Failed to resolve 'api.openalex.org' ([Errno -2] Name or service not known)""))",,
crossref,generative AI writing,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=generative+AI+writing&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,large language model academic writing,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=large+language+model+academic+writing&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,human AI collaborative writing,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=human+AI+collaborative+writing&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,LLM writing feedback,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=LLM+writing+feedback&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,ChatGPT scientific writing,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=ChatGPT+scientific+writing&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI-assisted writing evaluation,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI-assisted+writing+evaluation&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI writing productivity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+writing+productivity&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI writing economics,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+writing+economics&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,generative AI revision feedback,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=generative+AI+revision+feedback&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI assisted essay revision,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+assisted+essay+revision&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,human AI co-writing agency ownership,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=human+AI+co-writing+agency+ownership&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,language model writing feedback evaluation,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=language+model+writing+feedback+evaluation&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,generative AI workplace writing productivity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=generative+AI+workplace+writing+productivity&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI academic writing systematic review,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+academic+writing+systematic+review&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI writing disclosure authorship,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+writing+disclosure+authorship&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,LLM judge writing quality,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=LLM+judge+writing+quality&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI writing citation accuracy,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+writing+citation+accuracy&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,writing assistance collective diversity,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=writing+assistance+collective+diversity&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,AI writing reader perception,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=AI+writing+reader+perception&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,generative artificial intelligence productivity experiment college professionals,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=generative+artificial+intelligence+productivity+experiment+college+professionals&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,generative AI creativity collective diversity experiment,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=generative+AI+creativity+collective+diversity+experiment&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,ChatGPT generated scientific abstracts human reviewers detection,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=ChatGPT+generated+scientific+abstracts+human+reviewers+detection&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,human AI co-writing user demands writing process,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=human+AI+co-writing+user+demands+writing+process&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
crossref,language model simulated student revisions,broad,network-error,2026-08-24T07:18:14+00:00,0,"ConnectionError: HTTPSConnectionPool(host='api.crossref.org', port=443): Max retries exceeded with url: /works?query.bibliographic=language+model+simulated+student+revisions&rows=50 (Caused by NameResolutionError(""HTTPSConnection(host='api.crossref.org', port=443): Failed to resolve 'api.crossref.org' ([Errno -2] Name or service not known)""))",,
