source,query,mode,status,started_at,result_count,error,raw_response,raw_sha256
openalex,language model simulated student revisions,broad,http-429,2026-08-24T14:46:11+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33229,""costUsd"":0.001,""daily",raw/openalex-020.json,64e9e969d7cab8220b5e984fc33db1f6706a0ec1b6a91b4a0b87da07e4c269f3
openalex,PRISMA S reporting literature searches,broad,http-429,2026-08-24T14:46:11+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33229,""costUsd"":0.001,""daily",raw/openalex-021.json,64e9e969d7cab8220b5e984fc33db1f6706a0ec1b6a91b4a0b87da07e4c269f3
openalex,generative AI workplace email field experiment,broad,http-429,2026-08-24T14:46:11+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33229,""costUsd"":0.001,""daily",raw/openalex-022.json,64e9e969d7cab8220b5e984fc33db1f6706a0ec1b6a91b4a0b87da07e4c269f3
openalex,large language models creative diversity writing,broad,http-429,2026-08-24T14:46:11+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33229,""costUsd"":0.001,""daily",raw/openalex-023.json,64e9e969d7cab8220b5e984fc33db1f6706a0ec1b6a91b4a0b87da07e4c269f3
openalex,generative artificial intelligence productivity experiment college professionals,broad,http-429,2026-08-24T14:46:11+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33228,""costUsd"":0.001,""daily",raw/openalex-024.json,32fec894eb74d3eb5159daf8bab26b45ab38ab9e405b51bda28c0765461c35c1
openalex,generative AI creativity collective diversity experiment,broad,http-429,2026-08-24T14:46:12+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33228,""costUsd"":0.001,""daily",raw/openalex-025.json,32fec894eb74d3eb5159daf8bab26b45ab38ab9e405b51bda28c0765461c35c1
openalex,ChatGPT generated scientific abstracts human reviewers detection,broad,http-429,2026-08-24T14:46:12+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33228,""costUsd"":0.001,""daily",raw/openalex-026.json,32fec894eb74d3eb5159daf8bab26b45ab38ab9e405b51bda28c0765461c35c1
openalex,human AI co-writing user demands writing process,broad,http-429,2026-08-24T14:46:12+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33228,""costUsd"":0.001,""daily",raw/openalex-027.json,32fec894eb74d3eb5159daf8bab26b45ab38ab9e405b51bda28c0765461c35c1
openalex,systematic review AI assisted academic writing outcomes measurement,broad,http-429,2026-08-24T14:46:12+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33227,""costUsd"":0.001,""daily",raw/openalex-028.json,a99270f983d2f8df33e27fa36890122984efe2e3f001b328f4ad06afd142c557
openalex,generative AI automated writing evaluation validity systematic review,broad,http-429,2026-08-24T14:46:13+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33227,""costUsd"":0.001,""daily",raw/openalex-029.json,a99270f983d2f8df33e27fa36890122984efe2e3f001b328f4ad06afd142c557
openalex,LLM assisted writing in the wild collaboration behavior,broad,http-429,2026-08-24T14:46:13+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33227,""costUsd"":0.001,""daily",raw/openalex-030.json,a99270f983d2f8df33e27fa36890122984efe2e3f001b328f4ad06afd142c557
openalex,generative AI workplace conversational assistant productivity heterogeneity,broad,http-429,2026-08-24T14:46:13+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33227,""costUsd"":0.001,""daily",raw/openalex-031.json,a99270f983d2f8df33e27fa36890122984efe2e3f001b328f4ad06afd142c557
openalex,interaction aware co-writing editing cost acceptance,broad,http-429,2026-08-24T14:46:13+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33227,""costUsd"":0.001,""daily",raw/openalex-032.json,a99270f983d2f8df33e27fa36890122984efe2e3f001b328f4ad06afd142c557
openalex,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,http-429,2026-08-24T14:46:13+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33226,""costUsd"":0.001,""daily",raw/openalex-033.json,1971b6aedf50c2024310bffb07c3546debc3b49edcbf35eb43a95def53f3b4dc
openalex,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,http-429,2026-08-24T14:46:14+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33226,""costUsd"":0.001,""daily",raw/openalex-034.json,1971b6aedf50c2024310bffb07c3546debc3b49edcbf35eb43a95def53f3b4dc
openalex,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,http-429,2026-08-24T14:46:14+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33226,""costUsd"":0.001,""daily",raw/openalex-035.json,1971b6aedf50c2024310bffb07c3546debc3b49edcbf35eb43a95def53f3b4dc
openalex,Co-Writing with AI on Human Terms,known-item-challenge,http-429,2026-08-24T14:46:14+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33226,""costUsd"":0.001,""daily",raw/openalex-036.json,1971b6aedf50c2024310bffb07c3546debc3b49edcbf35eb43a95def53f3b4dc
openalex,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,http-429,2026-08-24T14:46:14+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33226,""costUsd"":0.001,""daily",raw/openalex-037.json,1971b6aedf50c2024310bffb07c3546debc3b49edcbf35eb43a95def53f3b4dc
openalex,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,http-429,2026-08-24T14:46:14+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33225,""costUsd"":0.001,""daily",raw/openalex-038.json,2cb50708a4020d8da3effedc9d57707dfa6beaaf5d45e00616639d6bd867a415
openalex,PRISMA-S extension reporting literature searches systematic reviews,known-item-challenge,http-429,2026-08-24T14:46:15+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33225,""costUsd"":0.001,""daily",raw/openalex-039.json,2cb50708a4020d8da3effedc9d57707dfa6beaaf5d45e00616639d6bd867a415
openalex,Help Me Write a Story Evaluating LLMs Ability to Generate Writing Feedback,known-item-challenge,http-429,2026-08-24T14:46:15+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33225,""costUsd"":0.001,""daily",raw/openalex-040.json,2cb50708a4020d8da3effedc9d57707dfa6beaaf5d45e00616639d6bd867a415
openalex,Shifting Work Patterns with Generative AI,known-item-challenge,http-429,2026-08-24T14:46:15+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33225,""costUsd"":0.001,""daily",raw/openalex-041.json,2cb50708a4020d8da3effedc9d57707dfa6beaaf5d45e00616639d6bd867a415
openalex,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,http-429,2026-08-24T14:46:15+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33224,""costUsd"":0.001,""daily",raw/openalex-042.json,4ce70a8e01bc2fdb3b893dbf2965d43ff0e8f55523c7ad12a08e3aabeca7fb65
openalex,A systematic review of AI-assisted academic writing Tools measures and effects,known-item-challenge,http-429,2026-08-24T14:46:16+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33224,""costUsd"":0.001,""daily",raw/openalex-043.json,4ce70a8e01bc2fdb3b893dbf2965d43ff0e8f55523c7ad12a08e3aabeca7fb65
openalex,Generative artificial intelligence for automated writing evaluation systematic review trends efficacy challenges,known-item-challenge,http-429,2026-08-24T14:46:16+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33224,""costUsd"":0.001,""daily",raw/openalex-044.json,4ce70a8e01bc2fdb3b893dbf2965d43ff0e8f55523c7ad12a08e3aabeca7fb65
openalex,Prototypical Human AI Collaboration Behaviors from LLM Assisted Writing in the Wild,known-item-challenge,http-429,2026-08-24T14:46:16+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33224,""costUsd"":0.001,""daily",raw/openalex-045.json,4ce70a8e01bc2fdb3b893dbf2965d43ff0e8f55523c7ad12a08e3aabeca7fb65
openalex,Generative AI at Work Brynjolfsson Li Raymond,known-item-challenge,http-429,2026-08-24T14:46:16+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":33223,""costUsd"":0.001,""daily",raw/openalex-046.json,1f591853a16a096f66ae9286ab9ec54a2892987c8a128b5f83db0ecd7c088f2d
crossref,generative AI writing,broad,http-200,2026-08-24T14:46:17+00:00,50,,raw/crossref-001.json,547da50cbb7b360d3d29bb7dfc34a16c61fb1b3b5092803ddfbbde473f0a3eb4
crossref,large language model academic writing,broad,http-200,2026-08-24T14:46:19+00:00,50,,raw/crossref-002.json,7fb79a3db38918dc6b86b639524ce82093d48f403233e742245562bad97de46a
crossref,human AI collaborative writing,broad,http-200,2026-08-24T14:46:21+00:00,50,,raw/crossref-003.json,8a8ca8880d53b5abb225dc5fc35d5dd9e91e10437141c7ea7590475d839c8b8b
crossref,LLM writing feedback,broad,http-200,2026-08-24T14:46:24+00:00,50,,raw/crossref-004.json,410453877239889f778e3ca9bd3e8883141086fdd005d308a83d2a578949e77a
crossref,ChatGPT scientific writing,broad,http-200,2026-08-24T14:46:27+00:00,50,,raw/crossref-005.json,9fdb3d7f07955357a69a92feafbd3af6c37ad510a806780f50ccc4e46fe5c6fa
crossref,AI-assisted writing evaluation,broad,http-200,2026-08-24T14:46:29+00:00,50,,raw/crossref-006.json,4954cbac05cb343ce70917139b3dadde78cfb78a1622f426fe7dcf8053a302a0
crossref,AI writing productivity,broad,http-200,2026-08-24T14:46:32+00:00,50,,raw/crossref-007.json,754dbe9c9054ce247d054132aa876ffc7f4d5239f9e1efdfaf8bc5ba1f6909cc
crossref,AI writing economics,broad,http-200,2026-08-24T14:46:34+00:00,50,,raw/crossref-008.json,fa6d2066765d3adc414cf188b820f7eb7572e23ae870d13d3581c25ab2531c1f
crossref,generative AI revision feedback,broad,http-200,2026-08-24T14:46:38+00:00,50,,raw/crossref-009.json,89c26b50ea53f61232b97ac450fa8dbd11171ab4325588afa00e2fcdffeb8cd0
crossref,AI assisted essay revision,broad,http-200,2026-08-24T14:46:41+00:00,50,,raw/crossref-010.json,95fc9f4c1cf11a5d7a273f519f40ce5cd7cd4f2670fb3a34333fadf9fcfb5aa5
crossref,human AI co-writing agency ownership,broad,http-200,2026-08-24T14:46:43+00:00,50,,raw/crossref-011.json,8bd09d6626400c43a119254208ad9e1566473284893025b850a7b6c1981dfbcd
crossref,language model writing feedback evaluation,broad,http-200,2026-08-24T14:46:46+00:00,50,,raw/crossref-012.json,3ec5916cdbb729cbb639c9dad117dc2031cf19ab58d19602b321fd02ee116a07
crossref,generative AI workplace writing productivity,broad,http-200,2026-08-24T14:46:49+00:00,50,,raw/crossref-013.json,0a30af12f581f0015836f4d43deca2aefbb376188ceaeffec8d8d23449833e96
crossref,AI academic writing systematic review,broad,http-200,2026-08-24T14:46:50+00:00,50,,raw/crossref-014.json,2851c4f3f9c861efe0a00fe550182cb0f78f3fcc8b18e8ec05fddf82c147da6a
crossref,AI writing disclosure authorship,broad,http-200,2026-08-24T14:46:53+00:00,50,,raw/crossref-015.json,22d7a52b7c66fa74e688957e136205991ac0750fa7e910663605cc32c15bad36
crossref,LLM judge writing quality,broad,http-200,2026-08-24T14:46:55+00:00,50,,raw/crossref-016.json,3126142d49cd788fcc4680407b1c43f0b8576fdabd0c2adc6f01063e195d4e08
crossref,AI writing citation accuracy,broad,http-200,2026-08-24T14:46:57+00:00,50,,raw/crossref-017.json,bf1fb65d53428453b27e51ca047fe144db1a1c4f272959eea48ca4074f863134
crossref,writing assistance collective diversity,broad,http-200,2026-08-24T14:46:59+00:00,50,,raw/crossref-018.json,2f8a25ccad0befb39bd57cf8c6c635de5f2339df43a08ea7a74fe2f757aa1a8c
crossref,AI writing reader perception,broad,http-200,2026-08-24T14:47:01+00:00,50,,raw/crossref-019.json,9a7b05bfa025b4d7cbd29e6abb8c83fbb7fe35d402994f08b3d800bb200001dd
crossref,generative artificial intelligence productivity experiment college professionals,broad,http-200,2026-08-24T14:47:05+00:00,50,,raw/crossref-020.json,4a3e82b5e8b4fcd0d747371599283e11b6653a24b53b85b3714fb0ccaf1b7c92
crossref,generative AI creativity collective diversity experiment,broad,http-200,2026-08-24T14:47:07+00:00,50,,raw/crossref-021.json,a8086d8f1e339e6024a55502958ec30b56a933933e68cba392dda2c14cf5956c
crossref,ChatGPT generated scientific abstracts human reviewers detection,broad,http-200,2026-08-24T14:47:10+00:00,50,,raw/crossref-022.json,a3296d0cef5cc116c918abe3c19aa9fb21181b58be9f780386ef0f923ae5ae8a
crossref,human AI co-writing user demands writing process,broad,http-200,2026-08-24T14:47:12+00:00,50,,raw/crossref-023.json,bb8dfa615728ed650c4ad89a51e4b8b08bd2d07089c24354b0c3739ef4774b66
crossref,language model simulated student revisions,broad,http-200,2026-08-24T14:47:15+00:00,50,,raw/crossref-024.json,4bac80ef1f4e474facf170e4873265f1c8d88afe22f485229e3078ac3fb91d8a
crossref,PRISMA S reporting literature searches,broad,http-200,2026-08-24T14:47:23+00:00,50,,raw/crossref-025.json,3bcf2a398ac9cefde1ebeec238ed20c56704a275499a942aabdf0e3947793511
crossref,generative AI workplace email field experiment,broad,http-200,2026-08-24T14:47:25+00:00,50,,raw/crossref-026.json,490a96f00cf4689f6cf00e5201363a03aaa6a7f36ccb6410a3f43470f47469d1
crossref,large language models creative diversity writing,broad,http-200,2026-08-24T14:47:27+00:00,50,,raw/crossref-027.json,8809d10487f801a414b47436042ef69d85f0680c35730f31e9c2ad942135aaac
crossref,systematic review AI assisted academic writing outcomes measurement,broad,http-200,2026-08-24T14:47:29+00:00,50,,raw/crossref-028.json,1bff777b0b1b734758096ca7937e935a13d59c9c63f486fdd1065519f35fe1b0
crossref,generative AI automated writing evaluation validity systematic review,broad,http-200,2026-08-24T14:47:33+00:00,50,,raw/crossref-029.json,05cb40c4178b9cc118eac40d8c2e3e58fdaa05d3cdf196d7e3f27615e03a3668
crossref,LLM assisted writing in the wild collaboration behavior,broad,http-200,2026-08-24T14:47:35+00:00,50,,raw/crossref-030.json,b1f8bc644e7c9964cb3d5792956821402a2a5e0414ac369600f1f6e6ed3f1e7e
crossref,generative AI workplace conversational assistant productivity heterogeneity,broad,http-200,2026-08-24T14:47:38+00:00,50,,raw/crossref-031.json,f2581d33d80393adaf4c395c40119115e40de906c43209981ee3071433b8eb3f
crossref,interaction aware co-writing editing cost acceptance,broad,http-200,2026-08-24T14:47:41+00:00,50,,raw/crossref-032.json,4c57589bc124e8f0c976db56af27b7da0cb4e76127080f3f339cc53285986912
crossref,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,http-200,2026-08-24T14:47:43+00:00,50,,raw/crossref-033.json,93ca9b698462ddf0a99f4d70935015aca5242bd7d69260a7cd55ffa5dd2a01a1
crossref,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,http-200,2026-08-24T14:47:46+00:00,50,,raw/crossref-034.json,8692ea5bf65aaf52967e2235bbe049a5fd580b4d81fa410c4153cbc83f77a190
crossref,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,http-200,2026-08-24T14:47:48+00:00,50,,raw/crossref-035.json,985b7ca924b9bd32d70acdce5e55a3657165d455e5416e088197fa67932d2d85
crossref,Co-Writing with AI on Human Terms,known-item-challenge,http-200,2026-08-24T14:47:50+00:00,50,,raw/crossref-036.json,fda52edfe8bc05fa21959b5aa0783cbd562b4d5da568db6ffd808e096ced0cd6
crossref,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,http-200,2026-08-24T14:47:53+00:00,50,,raw/crossref-037.json,57b997d21a1bd3258bdd458dfd3ac5af551a6f81e90350ec2230028bcf0ff295
