source,query,mode,status,started_at,result_count,error,raw_response,raw_sha256
openalex,language model writing feedback evaluation,broad,http-429,2026-08-24T14:53:52+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32768,""costUsd"":0.001,""daily",raw/openalex-012.json,79bbdb228d05125ce07f2cb81026266bb83a71ea0d157472ba0c7cf401ba49cd
openalex,generative AI workplace writing productivity,broad,http-429,2026-08-24T14:53:53+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32767,""costUsd"":0.001,""daily",raw/openalex-013.json,0d97f4f5de7481130b958c245a6fc1e5e58363f1a6d420d67c7f1a54589dccd5
openalex,AI academic writing systematic review,broad,http-429,2026-08-24T14:53:53+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32767,""costUsd"":0.001,""daily",raw/openalex-014.json,0d97f4f5de7481130b958c245a6fc1e5e58363f1a6d420d67c7f1a54589dccd5
openalex,AI writing disclosure authorship,broad,http-429,2026-08-24T14:53:53+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32766,""costUsd"":0.001,""daily",raw/openalex-015.json,9791998b00b37e5f32e334ed8b0e7d3d9ba89e5bc276732c8fe8e26a97012341
openalex,LLM judge writing quality,broad,http-429,2026-08-24T14:53:54+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32766,""costUsd"":0.001,""daily",raw/openalex-016.json,9791998b00b37e5f32e334ed8b0e7d3d9ba89e5bc276732c8fe8e26a97012341
openalex,AI writing citation accuracy,broad,http-429,2026-08-24T14:53:54+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32766,""costUsd"":0.001,""daily",raw/openalex-017.json,9791998b00b37e5f32e334ed8b0e7d3d9ba89e5bc276732c8fe8e26a97012341
openalex,writing assistance collective diversity,broad,http-429,2026-08-24T14:53:54+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32766,""costUsd"":0.001,""daily",raw/openalex-018.json,9791998b00b37e5f32e334ed8b0e7d3d9ba89e5bc276732c8fe8e26a97012341
openalex,AI writing reader perception,broad,http-429,2026-08-24T14:53:54+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32766,""costUsd"":0.001,""daily",raw/openalex-019.json,9791998b00b37e5f32e334ed8b0e7d3d9ba89e5bc276732c8fe8e26a97012341
openalex,language model simulated student revisions,broad,http-429,2026-08-24T14:53:54+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32765,""costUsd"":0.001,""daily",raw/openalex-020.json,62d709f8b3c0ba03d4e34c26eecf96a9d047578213b3738083613a2e7cca1cfc
openalex,PRISMA S reporting literature searches,broad,http-429,2026-08-24T14:53:55+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32765,""costUsd"":0.001,""daily",raw/openalex-021.json,62d709f8b3c0ba03d4e34c26eecf96a9d047578213b3738083613a2e7cca1cfc
openalex,generative AI workplace email field experiment,broad,http-429,2026-08-24T14:53:55+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32764,""costUsd"":0.001,""daily",raw/openalex-022.json,43b4987929e2a47692bcca7d1714ec87b2395f55de722628f24b0c28ef7cf79a
openalex,large language models creative diversity writing,broad,http-429,2026-08-24T14:53:56+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32764,""costUsd"":0.001,""daily",raw/openalex-023.json,43b4987929e2a47692bcca7d1714ec87b2395f55de722628f24b0c28ef7cf79a
openalex,generative artificial intelligence productivity experiment college professionals,broad,http-429,2026-08-24T14:53:56+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32764,""costUsd"":0.001,""daily",raw/openalex-024.json,43b4987929e2a47692bcca7d1714ec87b2395f55de722628f24b0c28ef7cf79a
openalex,generative AI creativity collective diversity experiment,broad,http-429,2026-08-24T14:53:56+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32764,""costUsd"":0.001,""daily",raw/openalex-025.json,43b4987929e2a47692bcca7d1714ec87b2395f55de722628f24b0c28ef7cf79a
openalex,ChatGPT generated scientific abstracts human reviewers detection,broad,http-429,2026-08-24T14:53:56+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32764,""costUsd"":0.001,""daily",raw/openalex-026.json,43b4987929e2a47692bcca7d1714ec87b2395f55de722628f24b0c28ef7cf79a
openalex,human AI co-writing user demands writing process,broad,http-429,2026-08-24T14:53:56+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32763,""costUsd"":0.001,""daily",raw/openalex-027.json,12c0726ed9f3b395ec6812da2070a91bf77b3d6628e1d663039dc3942f80b4f2
openalex,systematic review AI assisted academic writing outcomes measurement,broad,http-429,2026-08-24T14:53:57+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32763,""costUsd"":0.001,""daily",raw/openalex-028.json,12c0726ed9f3b395ec6812da2070a91bf77b3d6628e1d663039dc3942f80b4f2
openalex,generative AI automated writing evaluation validity systematic review,broad,http-429,2026-08-24T14:53:57+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32763,""costUsd"":0.001,""daily",raw/openalex-029.json,12c0726ed9f3b395ec6812da2070a91bf77b3d6628e1d663039dc3942f80b4f2
openalex,LLM assisted writing in the wild collaboration behavior,broad,http-429,2026-08-24T14:53:57+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32763,""costUsd"":0.001,""daily",raw/openalex-030.json,12c0726ed9f3b395ec6812da2070a91bf77b3d6628e1d663039dc3942f80b4f2
openalex,generative AI workplace conversational assistant productivity heterogeneity,broad,http-429,2026-08-24T14:53:57+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32763,""costUsd"":0.001,""daily",raw/openalex-031.json,12c0726ed9f3b395ec6812da2070a91bf77b3d6628e1d663039dc3942f80b4f2
openalex,interaction aware co-writing editing cost acceptance,broad,http-429,2026-08-24T14:53:57+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32762,""costUsd"":0.001,""daily",raw/openalex-032.json,e1bdb2115381f3bfc127878ae97eb7ff4ebdf6a92f2aa5fd8df1bb91e39c583e
openalex,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,http-429,2026-08-24T14:53:58+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32762,""costUsd"":0.001,""daily",raw/openalex-033.json,e1bdb2115381f3bfc127878ae97eb7ff4ebdf6a92f2aa5fd8df1bb91e39c583e
openalex,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,http-429,2026-08-24T14:53:58+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32762,""costUsd"":0.001,""daily",raw/openalex-034.json,e1bdb2115381f3bfc127878ae97eb7ff4ebdf6a92f2aa5fd8df1bb91e39c583e
openalex,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,http-429,2026-08-24T14:53:58+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32761,""costUsd"":0.001,""daily",raw/openalex-035.json,9d49e5759a4d1b07c2e13e259d9917fdd0f13edaa8ef11ff42823ce8e749b781
openalex,Co-Writing with AI on Human Terms,known-item-challenge,http-429,2026-08-24T14:53:59+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32761,""costUsd"":0.001,""daily",raw/openalex-036.json,9d49e5759a4d1b07c2e13e259d9917fdd0f13edaa8ef11ff42823ce8e749b781
openalex,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,http-429,2026-08-24T14:53:59+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32761,""costUsd"":0.001,""daily",raw/openalex-037.json,9d49e5759a4d1b07c2e13e259d9917fdd0f13edaa8ef11ff42823ce8e749b781
openalex,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,http-429,2026-08-24T14:53:59+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32761,""costUsd"":0.001,""daily",raw/openalex-038.json,9d49e5759a4d1b07c2e13e259d9917fdd0f13edaa8ef11ff42823ce8e749b781
openalex,PRISMA-S extension reporting literature searches systematic reviews,known-item-challenge,http-429,2026-08-24T14:53:59+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32760,""costUsd"":0.001,""daily",raw/openalex-039.json,cc619ad613ca1d495edb92003730c9359eff245d025130ce9c8a8fe54cdf24c7
openalex,Help Me Write a Story Evaluating LLMs Ability to Generate Writing Feedback,known-item-challenge,http-429,2026-08-24T14:54:00+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32760,""costUsd"":0.001,""daily",raw/openalex-040.json,cc619ad613ca1d495edb92003730c9359eff245d025130ce9c8a8fe54cdf24c7
openalex,Shifting Work Patterns with Generative AI,known-item-challenge,http-429,2026-08-24T14:54:00+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32760,""costUsd"":0.001,""daily",raw/openalex-041.json,cc619ad613ca1d495edb92003730c9359eff245d025130ce9c8a8fe54cdf24c7
openalex,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,http-429,2026-08-24T14:54:00+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32760,""costUsd"":0.001,""daily",raw/openalex-042.json,cc619ad613ca1d495edb92003730c9359eff245d025130ce9c8a8fe54cdf24c7
openalex,A systematic review of AI-assisted academic writing Tools measures and effects,known-item-challenge,http-429,2026-08-24T14:54:00+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32760,""costUsd"":0.001,""daily",raw/openalex-043.json,cc619ad613ca1d495edb92003730c9359eff245d025130ce9c8a8fe54cdf24c7
openalex,Generative artificial intelligence for automated writing evaluation systematic review trends efficacy challenges,known-item-challenge,http-429,2026-08-24T14:54:00+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32759,""costUsd"":0.001,""daily",raw/openalex-044.json,b7b7c0cbfbc0034b8d5d26ab3bca6b87c39aae5b507aad373f4e1b481a46a3b1
openalex,Prototypical Human AI Collaboration Behaviors from LLM Assisted Writing in the Wild,known-item-challenge,http-429,2026-08-24T14:54:01+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32759,""costUsd"":0.001,""daily",raw/openalex-045.json,b7b7c0cbfbc0034b8d5d26ab3bca6b87c39aae5b507aad373f4e1b481a46a3b1
openalex,Generative AI at Work Brynjolfsson Li Raymond,known-item-challenge,http-429,2026-08-24T14:54:01+00:00,0,"HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":32759,""costUsd"":0.001,""daily",raw/openalex-046.json,b7b7c0cbfbc0034b8d5d26ab3bca6b87c39aae5b507aad373f4e1b481a46a3b1
crossref,generative AI writing,broad,http-200,2026-08-24T14:54:01+00:00,50,,raw/crossref-001.json,a029f9b2020ecd7ab465d732cbf26750f8fe0c3d3fb7f4dbbb281d33ea26a7e6
crossref,large language model academic writing,broad,http-200,2026-08-24T14:54:03+00:00,50,,raw/crossref-002.json,400ca2bc03ac2d07c4a403e23901787cf206667f13831adcae8d37e882138238
crossref,human AI collaborative writing,broad,http-200,2026-08-24T14:54:04+00:00,50,,raw/crossref-003.json,de780071ac525abc231beee0c8245aad2d7cf77d38a505523f99398f0a9436cd
crossref,LLM writing feedback,broad,http-200,2026-08-24T14:54:06+00:00,50,,raw/crossref-004.json,0ab100c95e2137f4f83d731e1dbd41b13a43401316bd88a1e7b0e1568f4a38a4
crossref,ChatGPT scientific writing,broad,http-200,2026-08-24T14:54:09+00:00,50,,raw/crossref-005.json,005246c9d5434a8aabebda448f469c913fc026eaa4d8bc952d4e1d1e0166eee3
crossref,AI-assisted writing evaluation,broad,http-200,2026-08-24T14:54:10+00:00,50,,raw/crossref-006.json,e6c33406e6fe732c77619e9dffdce53197efa64a688465ca5d6ed47551928b87
crossref,AI writing productivity,broad,http-200,2026-08-24T14:54:12+00:00,50,,raw/crossref-007.json,794ccef7c908e02b718d2b52ba62360b973b08375ace042c41a80a1d0504227d
crossref,AI writing economics,broad,http-200,2026-08-24T14:54:14+00:00,50,,raw/crossref-008.json,6375dc9ebc476885e281099a0c74e27167e6d9ec10d878822a8d0e86a843714c
crossref,generative AI revision feedback,broad,http-200,2026-08-24T14:54:15+00:00,50,,raw/crossref-009.json,37ce0017088459c7b13ea1b0d16ae85c8ee6a8cfa35c41faa1a42850f10ae2de
crossref,AI assisted essay revision,broad,http-200,2026-08-24T14:54:17+00:00,50,,raw/crossref-010.json,234b01259ea937154fe4207e270f3a77c58fb95fef0f2c05fa7a64879cc7d33c
crossref,human AI co-writing agency ownership,broad,http-200,2026-08-24T14:54:19+00:00,50,,raw/crossref-011.json,df9ee7875e25c6c4ff7fb4e3d5cba4927fa9023ccd05b7d49c7ca738d39a5f97
crossref,language model writing feedback evaluation,broad,http-200,2026-08-24T14:54:20+00:00,50,,raw/crossref-012.json,fd4b46bc9fd84382269df73c54c81a0f527b66dae22ceac576a0f528a99c5e20
crossref,generative AI workplace writing productivity,broad,http-200,2026-08-24T14:54:22+00:00,50,,raw/crossref-013.json,ebfe82240a9a688d26b90a078fcf74b600306a6641c7612e2ed193087db1f984
crossref,AI academic writing systematic review,broad,http-200,2026-08-24T14:54:24+00:00,50,,raw/crossref-014.json,76dc69f11e3c9d0cb7609f311811b541b3a294f154f511db007768c329df5884
crossref,AI writing disclosure authorship,broad,http-200,2026-08-24T14:54:26+00:00,50,,raw/crossref-015.json,079200aa138793dd3d474565447e4472e07079ad4ac56b37809cc580164e7853
crossref,LLM judge writing quality,broad,http-200,2026-08-24T14:54:28+00:00,50,,raw/crossref-016.json,a18e6b73f7aafac7bd0fdbdb3c73f34fe497cbe967763959dec79150e79117da
crossref,AI writing citation accuracy,broad,http-200,2026-08-24T14:54:29+00:00,50,,raw/crossref-017.json,e071dd0de10c34f194b18078494d18d65c23ad81395a3765d7b2324a3099525b
crossref,writing assistance collective diversity,broad,http-200,2026-08-24T14:54:30+00:00,50,,raw/crossref-018.json,feaaf397be7d2226ec114c545ec5890c600207e4a85853220a18f766ac395780
crossref,AI writing reader perception,broad,http-200,2026-08-24T14:54:32+00:00,50,,raw/crossref-019.json,b46088ab9fb56e26f9193a0376be4dd47e4276d01a9d51658895d478bc3a475c
crossref,generative artificial intelligence productivity experiment college professionals,broad,http-200,2026-08-24T14:54:38+00:00,50,,raw/crossref-020.json,2ab8bb84dd1a76846735db1f7df93a991566f918942fbf85ca4b6d944ef519d8
crossref,generative AI creativity collective diversity experiment,broad,http-200,2026-08-24T14:54:40+00:00,50,,raw/crossref-021.json,6e66c427ce9f8e72a80db1e1bea6aea546af0d858469f5927cdac0c84c99135a
crossref,ChatGPT generated scientific abstracts human reviewers detection,broad,http-200,2026-08-24T14:54:42+00:00,50,,raw/crossref-022.json,8667e2e57332ceaf8d6d130595496270bc3174a29d70d8e3042593354d205c69
crossref,human AI co-writing user demands writing process,broad,http-200,2026-08-24T14:54:44+00:00,50,,raw/crossref-023.json,4d36f85cc27e94e569872757b4d7939d091d7859dc7644e8b915d0559c95ef95
crossref,language model simulated student revisions,broad,http-200,2026-08-24T14:54:45+00:00,50,,raw/crossref-024.json,f592bf2ba2777ff03ffda8732fad4a0443639be60a1dc5c1e86f6ca744622953
crossref,PRISMA S reporting literature searches,broad,http-200,2026-08-24T14:54:47+00:00,50,,raw/crossref-025.json,4bd401f8083cd45915afd7b2a41fd30189511b7521eee92b851f247b314a8903
crossref,generative AI workplace email field experiment,broad,http-200,2026-08-24T14:54:48+00:00,50,,raw/crossref-026.json,26849614b4327823277ed7dad1dcd99c86ba60a4b39bc75d14678910e5911b38
crossref,large language models creative diversity writing,broad,http-200,2026-08-24T14:54:50+00:00,50,,raw/crossref-027.json,026adcff363d7bb5ef7bffce57bf0df578c7f4e6d892bde07cd827496a5963a5
crossref,systematic review AI assisted academic writing outcomes measurement,broad,http-200,2026-08-24T14:54:51+00:00,50,,raw/crossref-028.json,27747abe18929e38172e266f2b0cecf4292b302104fba4afe145618ed6a3ddeb
crossref,generative AI automated writing evaluation validity systematic review,broad,http-200,2026-08-24T14:54:53+00:00,50,,raw/crossref-029.json,fd584ea04f1855f0f2e4046a2185b2c5214b624a2d1876a7a9f554c84e7572fc
crossref,LLM assisted writing in the wild collaboration behavior,broad,http-200,2026-08-24T14:54:56+00:00,50,,raw/crossref-030.json,4de018c2aaa41e898dc2f73ec8fd5c8086d006b3007cfec9ccde2ac1b4da31a9
crossref,generative AI workplace conversational assistant productivity heterogeneity,broad,http-200,2026-08-24T14:54:57+00:00,50,,raw/crossref-031.json,7ad81576b858eeed37b99186bf1f6a01324b325389c43c13900071b94bd45297
crossref,interaction aware co-writing editing cost acceptance,broad,http-200,2026-08-24T14:54:59+00:00,50,,raw/crossref-032.json,8cace4fa7b9b03540a726ec63911f076091b9ac869494bff406d9f6bee6aaf8e
crossref,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,http-200,2026-08-24T14:55:00+00:00,50,,raw/crossref-033.json,77f721162765aa65f669367e160f25a82ed9fdc0d2a45a768c5f15e7a074dd70
crossref,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,http-200,2026-08-24T14:55:03+00:00,50,,raw/crossref-034.json,857923ec37c6f935a27fbefb75b2171d3f74fb0b611007323d5d4bbf109b1bb5
crossref,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,http-200,2026-08-24T14:55:05+00:00,50,,raw/crossref-035.json,71c4d8440122009bd6ce5294cc8eaec460bbfd929ce161fbb76651f3eb2ebd43
crossref,Co-Writing with AI on Human Terms,known-item-challenge,http-200,2026-08-24T14:55:07+00:00,50,,raw/crossref-036.json,5bdc066d34902f5b2e6e345ff8ec821c0dd05d98429b957c70ca71840c4c1e24
crossref,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,http-200,2026-08-24T14:55:08+00:00,50,,raw/crossref-037.json,c57d6ce5fea92bb37102089d62d00362379ae45958192623e9339e9d6a8922a3
crossref,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,http-200,2026-08-24T14:55:10+00:00,50,,raw/crossref-038.json,4e8de29a348ef0290070e45a7fac2c6679be8460fa2f8709197f4f75df912167
