source,query,mode,status,started_at,result_count,error,raw_response,raw_sha256
openalex,interaction aware co-writing editing cost acceptance,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Co-Writing with AI on Human Terms,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,PRISMA-S extension reporting literature searches systematic reviews,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Help Me Write a Story Evaluating LLMs Ability to Generate Writing Feedback,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Shifting Work Patterns with Generative AI,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,A systematic review of AI-assisted academic writing Tools measures and effects,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Generative artificial intelligence for automated writing evaluation systematic review trends efficacy challenges,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Prototypical Human AI Collaboration Behaviors from LLM Assisted Writing in the Wild,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
openalex,Generative AI at Work Brynjolfsson Li Raymond,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI writing,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,large language model academic writing,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,human AI collaborative writing,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,LLM writing feedback,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,ChatGPT scientific writing,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI-assisted writing evaluation,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI writing productivity,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI writing economics,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI revision feedback,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI assisted essay revision,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,human AI co-writing agency ownership,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,language model writing feedback evaluation,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI workplace writing productivity,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI academic writing systematic review,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI writing disclosure authorship,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,LLM judge writing quality,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI writing citation accuracy,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,writing assistance collective diversity,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,AI writing reader perception,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative artificial intelligence productivity experiment college professionals,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI creativity collective diversity experiment,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,ChatGPT generated scientific abstracts human reviewers detection,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,human AI co-writing user demands writing process,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,language model simulated student revisions,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,PRISMA S reporting literature searches,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI workplace email field experiment,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,large language models creative diversity writing,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,systematic review AI assisted academic writing outcomes measurement,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI automated writing evaluation validity systematic review,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,LLM assisted writing in the wild collaboration behavior,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,generative AI workplace conversational assistant productivity heterogeneity,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,interaction aware co-writing editing cost acceptance,broad,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Experimental evidence on the productivity effects of generative artificial intelligence,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,CoAuthor Designing a Human-AI Collaborative Writing Dataset,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Closing the Loop Learning to Generate Writing Feedback,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Co-Writing with AI on Human Terms,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Generative AI enhances individual creativity but reduces collective diversity,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Comparing scientific abstracts generated by ChatGPT real abstracts blinded human reviewers,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,PRISMA-S extension reporting literature searches systematic reviews,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Help Me Write a Story Evaluating LLMs Ability to Generate Writing Feedback,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Shifting Work Patterns with Generative AI,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,A systematic review of AI-assisted academic writing Tools measures and effects,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Generative artificial intelligence for automated writing evaluation systematic review trends efficacy challenges,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Prototypical Human AI Collaboration Behaviors from LLM Assisted Writing in the Wild,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
crossref,Generative AI at Work Brynjolfsson Li Raymond,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
nber,Shifting Work Patterns with Generative AI,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
iclr-proceedings,Does Writing with Language Models Reduce Content Diversity,known-item-challenge,not-run-offline,2026-08-24T10:40:36+00:00,0,,,
manual-import,acl_anthology_writing.csv,,imported,2026-08-24T10:40:37+00:00,11622,,docs/survey/audit/imports/acl_anthology_writing.csv,26f9f9532a13f9a6e6280f4df9ef0e4bcdbc0b6a4b5d2b5a80313fa24c2e4e29
manual-import,acl_anthology_writing.meta.json,,imported,2026-08-24T10:40:37+00:00,0,,docs/survey/audit/imports/acl_anthology_writing.meta.json,858f8b2331bd8c5e6333dfd13b28737c2c728dc338a3b49485064df59f0d5d47
manual-import,iclr_writing_language_models.csv,,imported,2026-08-24T10:40:37+00:00,1,,docs/survey/audit/imports/iclr_writing_language_models.csv,5f79319bc370e6259d22a8088f456a06e8446c064d2023116b7d618c2396329f
manual-import,iclr_writing_language_models.meta.json,,imported,2026-08-24T10:40:37+00:00,0,,docs/survey/audit/imports/iclr_writing_language_models.meta.json,e02cc227e939883e6a92e1167178b9e655f443ddd38695269a634342007166c2
manual-import,nber_generative_ai.csv,,imported,2026-08-24T10:40:37+00:00,32,,docs/survey/audit/imports/nber_generative_ai.csv,acb767e3de3457e519b8cbb5877bff62d02a4a4c4b5ee50147d0ac0947c68708
manual-import,nber_generative_ai.meta.json,,imported,2026-08-24T10:40:37+00:00,0,,docs/survey/audit/imports/nber_generative_ai.meta.json,2126dd892188ba43973bed30d9cbfa2c0a92772e432f5a12bf60ee3e9b7565cd
package-registry,Vale,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,textlint,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,LanguageTool,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,Textidote,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,proselint,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,write-good,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,LTeX+ LS,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,Pandoc,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,pylatexenc,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,latexdiff,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,GROBID,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,textstat,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,Inspect AI,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,llama.cpp,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,plasTeX,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,tree-sitter-latex,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,LaTeXML,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,humanizer,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,stop-slop,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,taste-skill,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,writing-agent,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,vale-ai-tells,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,academic-humanizer,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,avoid-ai-writing,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,sloptrim,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,humanizer-stack,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,fast-detect-gpt,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
package-registry,slop-forensics,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,prose linter,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,LaTeX grammar checker,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,academic writing feedback,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,citation checker scholarly,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,readability text analysis,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,AI writing evaluation,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,LLM writing feedback,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,human AI collaborative writing,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,LaTeX parser AST,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,LaTeX document object model macro expansion,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,LaTeX incremental parser tree-sitter,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,scholarly PDF citation extraction,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,language model evaluation framework,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
github,local LLM inference,,not-run-offline,2026-08-24T10:40:37+00:00,0,,,
crossref-doi,10.1126/science.adh2586,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1145/3491102.3502030,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.18653/v1/2024.emnlp-main.928,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1126/sciadv.adn5290,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1038/s41746-023-00819-6,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1186/s13643-020-01542-z,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.18653/v1/2025.acl-long.1254,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.18653/v1/2024.emnlp-main.279,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.3386/w33795,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1287/orsc.2025.21838,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1016/j.caeai.2024.100209,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.2196/52935,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1016/j.jeap.2026.101726,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1016/j.asw.2026.101041,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.18653/v1/2025.emnlp-main.852,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-doi,10.1093/qje/qjae044,bibliographic-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1126/sciadv.adn5290,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1016/j.patter.2023.100779,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1007/s40979-023-00146-z,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1145/3490099.3511105,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1162/coli_a_00426,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.7554/eLife.27725,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1098/rspb.2020.2581,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.3758/s13428-022-01802-x,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.3758/BF03195564,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1257/jel.20231736,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1126/science.adh2586,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.18653/v1/2024.emnlp-main.928,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.18653/v1/2025.acl-long.1254,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.18653/v1/2024.emnlp-main.279,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.3386/w33795,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1287/orsc.2025.21838,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.2196/52935,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1186/s13643-020-01542-z,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1016/j.jeap.2026.101726,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1016/j.asw.2026.101041,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.18653/v1/2025.emnlp-main.852,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1093/qje/qjae044,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.58680/ccc198115885,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.3102/003465430298487,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
crossref-bibliography,10.1080/03075070600572090,bibliography-identity,not-run-offline,2026-08-24T10:40:38+00:00,0,,,
